treat,age,edu,black,hispanic,married,nodegree,re75,re78,sample
0,19,12,0,0,0,0,3111.581,13460.61,cps-1
0,49,8,0,0,1,1,10661.37,4765.668,cps-1
0,24,10,0,0,1,1,8337.532,9996.82,cps-1
0,28,12,0,0,1,0,22683.39,25564.67,cps-1
0,32,12,0,0,1,0,17869.21,18187.86,cps-1
0,42,12,0,0,1,0,18896.85,19964.09,cps-1
0,48,12,0,0,1,0,15538.21,14716.68,cps-1
0,29,12,0,0,1,0,10595.13,11669.61,cps-1
0,54,12,0,0,1,0,25243.55,25564.67,cps-1
0,43,18,0,0,1,0,25243.55,1994.931,cps-1
0,55,12,0,0,1,0,5310.097,8516.138,cps-1
0,22,16,0,0,0,0,0,3403.204,cps-1
0,50,11,0,0,1,1,20950.35,23577.13,cps-1
0,21,12,0,0,0,0,9261.339,16639.2,cps-1
0,25,11,0,0,0,1,0,8355.066,cps-1
0,35,9,0,0,1,1,14694.97,9543.158,cps-1
0,29,17,0,0,1,0,3795.484,2964.32,cps-1
0,50,12,0,0,1,0,14931.29,7180.273,cps-1
0,40,12,0,0,1,0,25243.55,25564.67,cps-1
0,33,16,0,0,1,0,25243.55,25564.67,cps-1
0,24,15,0,0,1,0,10278.24,13905.41,cps-1
0,28,12,0,0,1,0,25243.55,25564.67,cps-1
0,38,12,0,0,1,0,25243.55,25564.67,cps-1
0,51,12,0,0,1,0,25243.55,6934.971,cps-1
0,20,9,0,0,0,1,13866.05,0,cps-1
0,29,18,0,0,1,0,25243.55,25564.67,cps-1
0,42,12,0,0,1,0,13640.47,0,cps-1
0,19,12,0,0,0,0,10994.37,0,cps-1
0,29,12,0,0,1,0,23428.16,25564.67,cps-1
0,55,12,0,0,1,0,0,0,cps-1
0,42,12,0,0,1,0,20352.39,21789.08,cps-1
0,21,12,0,0,0,0,0,20467.99,cps-1
0,18,12,0,0,0,0,2476.016,6549.284,cps-1
0,26,12,0,0,0,0,12888.53,16667.28,cps-1
0,29,14,0,0,0,0,16884.53,9919.978,cps-1
0,31,16,0,0,1,0,25243.55,25013.48,cps-1
0,47,12,0,0,1,0,25243.55,25564.67,cps-1
0,34,12,0,0,1,0,8382.29,0,cps-1
0,40,13,0,0,1,0,6624.194,25564.67,cps-1
0,52,14,0,0,1,0,25243.55,25564.67,cps-1
0,18,11,0,0,0,1,2859.145,8773.263,cps-1
0,23,13,0,0,1,0,13833.82,18040.09,cps-1
0,54,12,0,0,0,0,0,0,cps-1
0,49,10,0,0,1,1,18977.42,19216.36,cps-1
0,35,12,0,0,1,0,23788.02,24726.8,cps-1
0,27,12,0,0,1,0,20241.39,22796.89,cps-1
0,48,8,1,0,1,1,13824.87,14155.14,cps-1
0,50,16,0,0,1,0,18408.1,25564.67,cps-1
0,44,12,0,0,1,0,25243.55,24292.35,cps-1
0,32,12,0,0,1,0,12625.35,14146.28,cps-1
0,43,4,0,1,1,1,25243.55,25177.51,cps-1
0,30,12,1,0,1,0,25243.55,25564.67,cps-1
0,27,16,0,0,1,0,5893.742,5548.863,cps-1
0,34,7,0,1,1,1,13470.39,14833.42,cps-1
0,44,12,0,1,0,0,11637.1,10159.37,cps-1
0,24,16,0,0,1,0,13345.06,22284.12,cps-1
0,21,14,0,0,1,0,22751.42,24287.91,cps-1
0,31,12,0,0,0,0,22151.66,0,cps-1
0,35,10,0,0,1,1,25243.55,25564.67,cps-1
0,37,12,0,0,1,0,25243.55,25564.67,cps-1
0,50,3,0,1,1,1,14877.58,0,cps-1
0,28,16,0,0,1,0,21684.39,25564.67,cps-1
0,44,6,0,0,1,1,25243.55,25564.67,cps-1
0,30,16,0,0,1,0,10824.29,25564.67,cps-1
0,27,15,0,0,0,0,7950.823,0,cps-1
0,26,14,0,0,0,0,24760.16,25564.67,cps-1
0,40,12,0,0,1,0,25243.55,25564.67,cps-1
0,45,6,0,0,1,1,23723.56,25564.67,cps-1
0,25,12,0,0,1,0,247.0645,5393.702,cps-1
0,30,15,0,0,0,0,25243.55,25564.67,cps-1
0,24,14,0,0,1,0,20001.48,25564.67,cps-1
0,32,18,0,0,1,0,25243.55,25564.67,cps-1
0,33,12,0,0,1,0,13964.52,8423.041,cps-1
0,26,6,0,1,1,1,14397.77,0,cps-1
0,26,14,1,0,1,0,18044.66,25564.67,cps-1
0,32,12,1,0,1,0,25243.55,25564.67,cps-1
0,20,13,0,0,0,0,0,3100.27,cps-1
0,34,2,0,0,0,1,7846.984,4566.175,cps-1
0,38,12,1,0,0,0,0,0,cps-1
0,18,11,1,0,0,1,4139.226,8372.799,cps-1
0,37,6,1,0,1,1,14200.84,15615.14,cps-1
0,39,12,1,0,1,0,21433.74,22826.44,cps-1
0,40,10,0,1,1,1,13354.02,962,cps-1
0,16,10,0,1,0,1,1165.5,0,cps-1
0,20,9,0,1,0,1,0,12618.31,cps-1
0,19,12,0,0,1,0,11135.81,1001.899,cps-1
0,31,8,0,1,1,1,12646.84,15337.32,cps-1
0,34,11,0,0,1,1,10822.5,7540.839,cps-1
0,26,12,0,0,1,0,15776.32,15547.16,cps-1
0,39,14,0,1,1,0,25243.55,25564.67,cps-1
0,24,10,0,0,0,1,0,147.7727,cps-1
0,30,16,0,0,1,0,24402.1,25564.67,cps-1
0,32,11,0,0,1,1,25012.6,25515.9,cps-1
0,29,16,0,0,0,0,25243.55,25564.67,cps-1
0,36,16,0,0,1,0,25243.55,25564.67,cps-1
0,34,12,0,0,1,0,25243.55,25564.67,cps-1
0,22,16,0,0,1,0,22835.56,21189.12,cps-1
0,45,15,0,0,0,0,25243.55,25564.67,cps-1
0,44,11,0,0,1,1,22345.02,18001.67,cps-1
0,41,12,0,0,1,0,25243.55,25564.67,cps-1
0,41,12,0,1,1,0,12140.18,15022.57,cps-1
0,25,13,0,0,1,0,25243.55,25564.67,cps-1
0,39,12,0,0,1,0,0,25564.67,cps-1
0,50,12,0,0,1,0,0,0,cps-1
0,49,12,0,0,1,0,25243.55,25564.67,cps-1
0,18,12,0,0,0,0,0,3400.249,cps-1
0,29,18,0,0,1,0,25232.81,25564.67,cps-1
0,49,14,0,0,0,0,25243.55,25564.67,cps-1
0,49,12,0,0,1,0,21340.65,14762.49,cps-1
0,43,13,0,0,1,0,25243.55,25564.67,cps-1
0,36,13,0,0,1,0,25243.55,25564.67,cps-1
0,19,12,0,0,0,0,15844.35,10709.08,cps-1
0,33,12,1,0,0,0,19473.34,18249.92,cps-1
0,25,12,0,0,1,0,20132.18,20747.28,cps-1
0,28,12,0,0,1,0,21122.23,19987.73,cps-1
0,22,16,0,0,1,0,14209.79,25564.67,cps-1
0,52,11,0,0,1,1,25241.76,0,cps-1
0,48,12,0,0,1,0,25243.55,25564.67,cps-1
0,19,13,0,0,0,0,8589.968,13606.91,cps-1
0,27,13,0,0,1,0,12276.24,11040.1,cps-1
0,36,18,0,0,1,0,25243.55,25564.67,cps-1
0,48,10,0,0,1,1,25243.55,25564.67,cps-1
0,34,17,0,0,0,0,2148.387,2413.127,cps-1
0,43,12,0,0,0,0,0,0,cps-1
0,38,12,0,0,1,0,25243.55,19664.11,cps-1
0,53,15,0,0,1,0,0,0,cps-1
0,33,13,0,0,1,0,0,0,cps-1
0,47,12,0,0,1,0,23934.82,25564.67,cps-1
0,31,12,0,0,1,0,17962.31,18663.69,cps-1
0,37,13,0,0,1,0,10249.6,13015.82,cps-1
0,51,8,0,0,1,1,22926.87,22820.53,cps-1
0,39,12,0,0,1,0,15808.55,19381.86,cps-1
0,48,8,0,0,1,1,20402.52,0,cps-1
0,47,9,0,0,1,1,20044.45,21623.57,cps-1
0,25,16,0,0,1,0,20792.81,23761.84,cps-1
0,38,10,0,0,1,1,20995.11,25564.67,cps-1
0,37,14,0,0,1,0,25243.55,0,cps-1
0,20,12,0,0,1,0,12258.34,14741.8,cps-1
0,23,13,0,0,1,0,10111.74,12557.72,cps-1
0,18,12,0,0,0,0,2241.484,6129.61,cps-1
0,18,12,0,0,0,0,2696.226,12120.31,cps-1
0,34,12,0,0,1,0,25078.84,24608.58,cps-1
0,26,12,0,0,0,0,17240.81,14808.3,cps-1
0,46,15,0,0,0,0,8994.581,8644.7,cps-1
0,55,11,0,0,1,1,25241.76,24113.54,cps-1
0,29,12,0,0,1,0,25243.55,25564.67,cps-1
0,28,16,0,0,1,0,24038.66,22139.3,cps-1
0,31,16,0,0,1,0,21177.73,23241.68,cps-1
0,37,10,0,0,1,1,19032.92,20673.39,cps-1
0,17,10,0,0,0,1,981.0968,0,cps-1
0,39,12,0,0,1,0,25243.55,25564.67,cps-1
0,28,13,0,0,1,0,20919.92,17482.98,cps-1
0,54,10,0,0,1,1,23073.68,25564.67,cps-1
0,55,10,0,0,1,1,25243.55,25564.67,cps-1
0,35,16,0,0,1,0,25243.55,25564.67,cps-1
0,18,12,0,0,0,0,2148.387,2976.141,cps-1
0,28,16,0,0,1,0,23703.87,25564.67,cps-1
0,39,13,0,0,0,0,25243.55,25564.67,cps-1
0,47,12,0,0,1,0,25243.55,25564.67,cps-1
0,53,12,0,0,1,0,6266.129,25564.67,cps-1
0,51,12,0,0,1,0,24343.02,23489.94,cps-1
0,34,12,0,0,1,0,25243.55,18589.8,cps-1
0,35,8,0,0,1,1,16877.37,24825.81,cps-1
0,49,8,0,0,1,1,21440.9,25564.67,cps-1
0,42,12,0,0,0,0,9742.935,14218.69,cps-1
0,27,10,0,0,1,1,9400.984,644.2888,cps-1
0,31,14,0,0,1,0,11563.69,22094.97,cps-1
0,44,6,0,0,0,1,16880.95,14033.97,cps-1
0,55,12,0,0,1,0,6199.887,5854.753,cps-1
0,35,8,0,0,1,1,2399.032,9460.406,cps-1
0,50,12,0,0,1,0,25243.55,25564.67,cps-1
0,45,12,0,0,1,0,1265.758,7987.112,cps-1
0,45,7,0,1,1,1,25243.55,24731.23,cps-1
0,20,13,0,0,0,0,1829.71,8625.49,cps-1
0,55,12,0,0,0,0,6237.484,5056.78,cps-1
0,20,13,0,0,0,0,0,10.34409,cps-1
0,19,13,0,0,0,0,995.4194,1538.313,cps-1
0,48,13,0,0,1,0,19611.19,24035.22,cps-1
0,27,16,0,0,0,0,20062.35,25564.67,cps-1
0,27,16,0,0,0,0,11139.39,23745.59,cps-1
0,38,8,0,0,1,1,12338.9,11567.64,cps-1
0,55,14,0,0,1,0,6853.355,1663.92,cps-1
0,34,10,0,0,1,1,8935.5,9989.432,cps-1
0,29,12,0,0,1,0,3503.661,8133.407,cps-1
0,38,16,0,0,0,0,10963.94,10339.65,cps-1
0,50,12,0,0,1,0,24842.52,24595.28,cps-1
0,54,12,0,0,1,0,20887.69,24808.07,cps-1
0,30,14,0,0,1,0,15036.92,4911.963,cps-1
0,25,12,0,0,1,0,2146.597,17839.12,cps-1
0,49,17,0,0,1,0,25243.55,25564.67,cps-1
0,21,14,0,0,0,0,4909.065,10847.99,cps-1
0,16,10,0,0,0,1,603.3387,4826.255,cps-1
0,29,8,0,0,0,1,2363.226,8392.009,cps-1
0,39,12,0,0,1,0,14059.4,18780.43,cps-1
0,34,12,0,0,0,0,15932.08,10753.42,cps-1
0,55,8,0,0,1,1,25243.55,25564.67,cps-1
0,18,11,0,0,0,1,0,16413.11,cps-1
0,26,16,0,0,0,0,12333.53,14124.11,cps-1
0,37,14,0,0,1,0,25243.55,25564.67,cps-1
0,17,11,0,0,0,1,784.1613,2806.203,cps-1
0,29,12,0,0,1,0,721.5,0,cps-1
0,23,11,0,0,1,1,23311.79,140.384,cps-1
0,32,14,0,0,1,0,0,0,cps-1
0,29,14,0,0,1,0,23637.63,15811.67,cps-1
0,31,16,0,0,1,0,25243.55,25564.67,cps-1
0,26,12,0,0,1,0,15803.18,18176.04,cps-1
0,24,12,0,0,1,0,12184.94,13973.38,cps-1
0,35,18,0,0,1,0,0,0,cps-1
0,27,11,0,0,1,1,15855.1,15731.88,cps-1
0,39,12,0,0,1,0,25243.55,25564.67,cps-1
0,29,12,0,0,1,0,14315.42,11687.34,cps-1
0,30,12,0,0,1,0,19362.34,22514.64,cps-1
0,34,8,0,0,1,1,0,2664.341,cps-1
0,42,7,0,0,1,1,3457.113,9856.436,cps-1
0,24,9,0,0,1,1,10249.6,9339.232,cps-1
0,33,18,0,0,1,0,25243.55,25564.67,cps-1
0,48,12,0,0,1,0,13183.94,6765.032,cps-1
0,22,12,0,0,1,0,7215,8201.382,cps-1
0,51,9,0,0,1,1,13008.48,0,cps-1
0,17,10,0,0,0,1,617.6613,12448.37,cps-1
0,42,8,0,0,0,1,11724.82,6253.739,cps-1
0,54,8,0,0,1,1,9390.242,0,cps-1
0,34,12,0,0,1,0,22210.74,25564.67,cps-1
0,33,13,0,0,1,0,18189.68,16786.97,cps-1
0,40,13,0,0,1,0,15597.29,15210.24,cps-1
0,26,12,0,0,1,0,22309.21,25564.67,cps-1
0,24,12,0,0,0,0,10818.92,9025.954,cps-1
0,52,10,0,0,0,1,19709.66,21224.59,cps-1
0,31,15,0,0,1,0,24382.4,25564.67,cps-1
0,23,13,0,0,1,0,22393.35,25564.67,cps-1
0,34,18,0,0,1,0,6556.161,13793.1,cps-1
0,36,13,0,0,1,0,21274.4,20747.28,cps-1
0,52,12,0,0,1,0,22833.77,25564.67,cps-1
0,17,11,0,0,0,1,3279.871,0,cps-1
0,41,8,0,0,1,1,23625.1,0,cps-1
0,47,12,0,0,1,0,25243.55,0,cps-1
0,28,18,0,0,1,0,9211.21,0,cps-1
0,40,12,0,0,1,0,25243.55,25564.67,cps-1
0,39,12,0,0,1,0,19958.52,19780.85,cps-1
0,29,11,0,0,1,1,14816.71,23940.65,cps-1
0,37,12,0,0,1,0,0,0,cps-1
0,30,12,0,0,1,0,0,0,cps-1
0,21,11,0,0,0,1,7873.839,0,cps-1
0,38,13,0,0,1,0,25243.55,25564.67,cps-1
0,31,8,0,0,1,1,23795.18,25564.67,cps-1
0,26,16,0,0,1,0,24058.35,25564.67,cps-1
0,24,12,0,0,1,0,17801.18,24129.8,cps-1
0,44,8,0,0,0,1,7877.419,8536.826,cps-1
0,27,15,0,0,0,0,6201.677,3655.896,cps-1
0,21,11,0,0,0,1,14716.45,20668.96,cps-1
0,51,8,0,0,1,1,21707.66,17326.34,cps-1
0,38,9,0,0,1,1,25243.55,25150.91,cps-1
0,20,11,0,0,0,1,15982.21,23155.98,cps-1
0,22,14,0,0,0,0,2422.306,7874.805,cps-1
0,35,12,0,0,1,0,25243.55,25564.67,cps-1
0,24,16,0,0,0,0,25243.55,25564.67,cps-1
0,25,12,0,0,1,0,18483.29,11863.19,cps-1
0,29,12,0,0,1,0,1758.097,11156.84,cps-1
0,19,12,0,0,0,0,3226.161,697.4869,cps-1
0,28,16,0,0,1,0,22379.03,25564.67,cps-1
0,37,14,0,0,1,0,25243.55,25564.67,cps-1
0,26,16,0,0,0,0,19315.79,6943.837,cps-1
0,25,12,0,0,0,0,0,3871.644,cps-1
0,32,12,0,0,0,0,18451.06,25564.67,cps-1
0,25,14,0,0,0,0,22862.42,22343.23,cps-1
0,36,8,0,0,1,1,585.4355,0,cps-1
0,31,12,1,0,1,0,22839.15,0,cps-1
0,47,13,0,0,1,0,25243.55,25564.67,cps-1
0,24,13,0,0,0,0,12075.73,25564.67,cps-1
0,26,16,1,0,0,0,22497.19,25184.89,cps-1
0,16,10,0,0,0,1,0,7854.117,cps-1
0,32,12,0,0,1,0,25243.55,25564.67,cps-1
0,24,11,0,0,1,1,16116.48,25564.67,cps-1
0,51,12,0,0,1,0,17949.77,22204.32,cps-1
0,19,10,0,0,0,1,359.8548,4074.092,cps-1
0,39,12,0,0,1,0,25243.55,25564.67,cps-1
0,31,12,0,0,1,0,13629.73,25564.67,cps-1
0,54,12,0,0,1,0,25243.55,25564.67,cps-1
0,24,12,0,0,0,0,284.6613,1334.387,cps-1
0,20,12,0,0,0,0,5691.435,5788.255,cps-1
0,32,12,0,0,1,0,14354.81,25564.67,cps-1
0,28,11,0,0,1,1,17804.76,5501.576,cps-1
0,38,18,0,0,0,0,6805.016,5863.619,cps-1
0,29,10,0,0,1,1,9796.645,20057.18,cps-1
0,28,13,0,0,1,0,20633.47,806.8387,cps-1
0,21,14,0,0,0,0,2035.597,15332.89,cps-1
0,38,12,0,0,1,0,21526.84,19735.04,cps-1
0,30,12,0,0,0,0,8020.645,14251.2,cps-1
0,24,16,0,0,0,0,1067.032,0,cps-1
0,19,11,0,0,0,1,6090.677,14933.9,cps-1
0,38,12,0,0,1,0,25243.55,25564.67,cps-1
0,37,12,0,0,0,0,5949.242,16222.48,cps-1
0,29,12,0,0,1,0,16381.45,18793.73,cps-1
0,30,12,0,0,0,0,22880.32,25564.67,cps-1
0,46,13,0,0,1,0,25243.55,4447.957,cps-1
0,51,12,0,0,1,0,25243.55,25564.67,cps-1
0,25,17,0,0,1,0,1928.177,17846.5,cps-1
0,48,3,0,0,1,1,22273.4,25564.67,cps-1
0,46,13,0,0,0,0,7608.871,8482.151,cps-1
0,27,18,0,0,0,0,4561.742,16540.19,cps-1
0,30,12,1,0,0,0,6346.694,9565.324,cps-1
0,35,12,1,0,1,0,25243.55,25564.67,cps-1
0,55,12,1,0,1,0,18665.9,25564.67,cps-1
0,43,14,0,0,1,0,25243.55,25564.67,cps-1
0,16,10,0,0,0,1,2307.726,134.4731,cps-1
0,29,12,0,0,0,0,3018.484,6945.315,cps-1
0,26,12,0,0,1,0,15498.82,19043.46,cps-1
0,42,12,0,0,1,0,25243.55,25564.67,cps-1
0,49,8,0,0,1,1,25243.55,25239.57,cps-1
0,47,10,0,0,1,1,25243.55,25564.67,cps-1
0,35,14,0,0,1,0,25243.55,25564.67,cps-1
0,45,12,0,0,1,0,5992.21,0,cps-1
0,20,12,0,0,1,0,12807.97,23992.37,cps-1
0,40,12,0,0,1,0,16578.39,25564.67,cps-1
0,18,10,0,0,0,1,0,13513.81,cps-1
0,27,12,0,0,1,0,25243.55,4759.757,cps-1
0,37,12,0,0,1,0,0,3245.088,cps-1
0,28,14,0,0,1,0,25243.55,25564.67,cps-1
0,47,16,0,1,1,0,24629.47,21731.45,cps-1
0,40,10,0,0,1,1,1342.742,0,cps-1
0,34,13,0,0,1,0,5840.032,7957.558,cps-1
0,29,12,1,0,1,0,18880.74,22161.47,cps-1
0,32,12,0,1,1,0,22844.52,25564.67,cps-1
0,32,16,1,0,0,0,0,0,cps-1
0,53,12,0,0,0,0,0,0,cps-1
0,42,12,0,0,1,0,4287.823,6315.803,cps-1
0,28,15,0,0,1,0,0,7520.151,cps-1
0,22,12,0,0,0,0,20882.32,25564.67,cps-1
0,31,16,0,0,1,0,17065.35,19510.42,cps-1
0,30,14,0,0,1,0,21512.52,18693.24,cps-1
0,23,9,0,0,0,1,2196.726,9136.783,cps-1
0,19,9,1,0,0,1,3485.758,1179.226,cps-1
0,53,12,0,0,1,0,20663.9,25564.67,cps-1
0,19,12,0,0,0,0,5940.29,13488.69,cps-1
0,24,10,0,0,1,1,13497.24,21263.01,cps-1
0,28,14,0,0,0,0,14483.71,25564.67,cps-1
0,23,12,1,0,0,0,0,91.61905,cps-1
0,29,12,0,1,0,0,6994.79,12194.2,cps-1
0,29,16,0,0,1,0,15264.29,8253.103,cps-1
0,43,14,0,0,0,0,6967.935,428.5407,cps-1
0,23,17,0,0,0,0,5986.839,13315.79,cps-1
0,23,15,0,0,0,0,19899.44,22152.6,cps-1
0,42,9,0,0,1,1,25243.55,25564.67,cps-1
0,18,10,0,0,0,1,1901.323,5918.295,cps-1
0,25,18,0,0,1,0,7324.21,18212.98,cps-1
0,24,17,0,0,1,0,0,24714.98,cps-1
0,45,16,0,0,1,0,24946.35,25564.67,cps-1
0,18,12,0,0,0,0,6796.065,1256.068,cps-1
0,51,7,1,0,1,1,15278.61,19268.08,cps-1
0,52,12,1,0,1,0,1258.597,8158.528,cps-1
0,17,10,0,0,0,1,0,0,cps-1
0,31,12,0,0,1,0,15903.44,25564.67,cps-1
0,52,11,0,0,1,1,7778.952,0,cps-1
0,18,12,0,0,0,0,5702.177,19183.85,cps-1
0,43,12,0,0,1,0,0,0,cps-1
0,18,11,0,0,0,1,5635.935,23031.85,cps-1
0,22,12,0,0,0,0,5834.661,11044.53,cps-1
0,50,12,0,0,1,0,25243.55,25564.67,cps-1
0,18,12,0,0,0,0,9547.79,23563.83,cps-1
0,46,12,0,0,1,0,17154.87,25564.67,cps-1
0,43,12,0,0,0,0,5023.645,25564.67,cps-1
0,22,15,0,0,0,0,10756.26,24805.12,cps-1
0,27,12,0,0,1,0,18103.74,19683.32,cps-1
0,26,17,0,0,1,0,17967.68,12749.82,cps-1
0,42,10,0,0,0,1,10548.58,0,cps-1
0,21,12,0,0,1,0,14813.13,25564.67,cps-1
0,25,12,0,0,0,0,11137.6,21517.18,cps-1
0,17,11,0,0,0,1,0,4100.691,cps-1
0,42,11,0,0,1,1,3546.629,308.8449,cps-1
0,27,12,0,0,1,0,25243.55,25564.67,cps-1
0,26,17,0,0,1,0,19215.53,24379.53,cps-1
0,35,14,0,0,1,0,17872.79,25564.67,cps-1
0,29,14,0,0,1,0,24240.97,25564.67,cps-1
0,29,18,0,0,1,0,3580.645,678.2765,cps-1
0,34,12,0,0,1,0,25243.55,25564.67,cps-1
0,43,11,0,0,1,1,22975.21,23191.44,cps-1
0,40,11,0,0,0,1,3564.532,8702.332,cps-1
0,20,11,0,0,1,1,12831.24,466.9616,cps-1
0,31,12,0,0,1,0,17946.19,16553.49,cps-1
0,54,13,0,0,1,0,25243.55,0,cps-1
0,23,16,0,0,1,0,25243.55,15471.8,cps-1
0,33,12,0,0,1,0,23478.29,22693.45,cps-1
0,54,9,0,0,1,1,25243.55,21836.37,cps-1
0,27,9,0,0,1,1,22968.05,25564.67,cps-1
0,21,12,0,0,0,0,3295.984,15646.17,cps-1
0,19,9,0,0,1,1,12650.42,14828.99,cps-1
0,27,14,1,0,1,0,18162.82,21229.02,cps-1
0,26,18,0,0,1,0,1869.097,16574.18,cps-1
0,27,11,0,0,1,1,15620.56,13801.97,cps-1
0,24,12,0,0,1,0,13724.61,15080.2,cps-1
0,40,11,1,0,1,1,21858.05,25564.67,cps-1
0,49,12,0,0,1,0,22534.79,21319.16,cps-1
0,26,17,0,0,1,0,8262.339,19206.01,cps-1
0,23,14,0,0,1,0,5732.613,15402.34,cps-1
0,39,12,0,0,1,0,0,0,cps-1
0,32,13,0,0,1,0,25243.55,25564.67,cps-1
0,39,16,0,0,1,0,25243.55,25564.67,cps-1
0,35,16,0,0,1,0,25243.55,25564.67,cps-1
0,23,10,0,0,1,1,8647.258,18062.25,cps-1
0,36,12,0,0,0,0,25243.55,25564.67,cps-1
0,31,11,0,0,1,1,0,1029.975,cps-1
0,45,12,0,0,1,0,12621.77,24024.88,cps-1
0,36,15,0,0,1,0,0,1658.009,cps-1
0,31,12,0,0,1,0,15318,16705.7,cps-1
0,28,12,0,0,1,0,12958.35,25564.67,cps-1
0,38,7,0,0,1,1,16447.69,22192.5,cps-1
0,19,11,0,0,0,1,5168.661,5810.421,cps-1
0,43,9,0,0,1,1,14021.81,13751.72,cps-1
0,37,12,0,0,1,0,22531.21,24143.1,cps-1
0,45,9,0,0,1,1,0,0,cps-1
0,50,10,0,0,1,1,25243.55,25564.67,cps-1
0,20,12,0,0,0,0,15335.9,13117.78,cps-1
0,31,14,0,0,1,0,25243.55,25564.67,cps-1
0,33,14,0,0,1,0,25243.55,25564.67,cps-1
0,22,12,0,0,0,0,12924.34,375.3425,cps-1
0,19,12,0,0,1,0,7034.177,22712.66,cps-1
0,25,14,1,0,1,0,0,50.2427,cps-1
0,47,12,0,0,1,0,0,0,cps-1
0,18,12,0,0,0,0,640.9355,2608.187,cps-1
0,31,12,0,0,1,0,21850.89,25564.67,cps-1
0,43,11,0,0,1,1,15464.81,15341.76,cps-1
0,36,10,0,0,1,1,5512.403,17781.48,cps-1
0,52,8,0,0,1,1,25243.55,25564.67,cps-1
0,33,16,0,0,1,0,25243.55,25564.67,cps-1
0,37,14,0,0,1,0,25243.55,25564.67,cps-1
0,17,11,0,0,0,1,1267.548,12501.57,cps-1
0,38,7,0,0,0,1,23283.15,25564.67,cps-1
0,19,11,0,0,0,1,2339.952,9043.687,cps-1
0,53,12,0,0,1,0,0,0,cps-1
0,41,12,0,0,0,0,20504.56,24531.74,cps-1
0,41,12,0,0,0,0,25243.55,25564.67,cps-1
0,23,12,0,0,1,0,15205.21,22858.95,cps-1
0,20,12,0,0,1,0,5682.484,24558.34,cps-1
0,28,16,0,0,1,0,22527.63,25564.67,cps-1
0,48,10,0,0,1,1,17650.79,23433.79,cps-1
0,21,12,0,0,0,0,2746.355,8637.312,cps-1
0,52,8,0,0,0,1,13837.4,2652.519,cps-1
0,50,8,0,0,1,1,25243.55,23902.23,cps-1
0,17,11,0,0,0,1,2305.935,16891.89,cps-1
0,37,10,0,0,0,1,25243.55,24072.17,cps-1
0,29,12,0,0,0,0,10960.35,15802.81,cps-1
0,41,9,0,0,1,1,3716.71,8290.046,cps-1
0,27,12,0,0,1,0,22923.29,19242.96,cps-1
0,51,9,0,0,0,1,25243.55,25564.67,cps-1
0,18,9,0,0,0,1,0,7889.582,cps-1
0,33,12,0,0,1,0,25243.55,25564.67,cps-1
0,43,16,0,0,1,0,25243.55,25564.67,cps-1
0,34,12,0,0,1,0,25243.55,25564.67,cps-1
0,29,15,0,0,1,0,0,1588.556,cps-1
0,20,12,0,0,0,0,9490.5,15092.02,cps-1
0,53,16,0,0,1,0,25243.55,25564.67,cps-1
0,30,18,0,0,1,0,8620.403,8668.344,cps-1
0,36,12,0,0,1,0,22577.76,23210.65,cps-1
0,28,12,0,0,1,0,22327.11,24018.97,cps-1
0,29,12,0,0,1,0,25243.55,25564.67,cps-1
0,52,12,0,0,1,0,21093.58,23333.3,cps-1
0,42,12,0,0,1,0,6291.194,11010.54,cps-1
0,39,12,0,0,0,0,4817.758,152.2058,cps-1
0,42,12,0,0,1,0,20907.39,22290.03,cps-1
0,19,12,0,0,0,0,5501.661,17781.48,cps-1
0,43,13,0,0,0,0,25243.55,25564.67,cps-1
0,20,13,0,0,0,0,3317.468,4793.745,cps-1
0,18,11,0,0,0,1,1455.532,2157.481,cps-1
0,17,10,0,0,0,1,537.0968,4306.095,cps-1
0,26,14,0,0,1,0,22020.97,20033.54,cps-1
0,36,16,0,0,1,0,25243.55,25564.67,cps-1
0,30,12,0,0,1,0,24475.5,25564.67,cps-1
0,38,12,0,0,1,0,14202.63,13750.25,cps-1
0,50,12,0,0,1,0,25243.55,25564.67,cps-1
0,25,12,0,0,0,0,17355.39,25564.67,cps-1
0,16,9,0,0,0,1,0,15328.46,cps-1
0,28,13,0,0,1,0,25243.55,25564.67,cps-1
0,19,11,0,0,1,1,8378.71,25564.67,cps-1
0,41,12,0,0,1,0,12186.73,25564.67,cps-1
0,45,12,0,0,0,0,15019.02,6852.218,cps-1
0,22,12,0,0,1,0,17233.65,22278.21,cps-1
0,24,12,0,0,0,0,4830.29,2197.379,cps-1
0,23,12,0,0,0,0,3560.952,3920.409,cps-1
0,21,15,0,0,0,0,3045.339,15612.18,cps-1
0,21,14,0,0,0,0,1890.581,6389.69,cps-1
0,20,14,0,0,0,0,4572.484,15542.73,cps-1
0,21,14,0,0,0,0,3521.565,16028.9,cps-1
0,19,13,0,0,0,0,3654.048,3341.14,cps-1
0,19,12,0,0,1,0,11108.95,15863.39,cps-1
0,23,12,0,0,0,0,932.7581,0,cps-1
0,24,12,0,0,0,0,10151.13,7623.591,cps-1
0,23,16,0,0,0,0,1981.887,19406.98,cps-1
0,28,12,0,0,0,0,25243.55,0,cps-1
0,31,12,0,0,1,0,25243.55,25564.67,cps-1
0,53,9,0,0,1,1,17169.19,18220.37,cps-1
0,33,12,0,0,1,0,25243.55,25564.67,cps-1
